url,normalized_url,host,path,clicks,impressions,indexed_status,issue_type,last_crawled_if_available,page_type,location,service_intent,traffic_tier,action,target_url,reason,risk_level,notes
https://www.ewastekochi.com/locations/malappuram/mobile-recycling-kochi,/locations/malappuram/mobile-recycling-kochi,www.ewastekochi.com,/locations/malappuram/mobile-recycling-kochi,0,3,redirect,redirect,2026-06-16,location-service-matrix,malappuram,mobile-recycling-kochi,3,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/thrippunithura/tv-monitor-recycling-kochi,/locations/thrippunithura/tv-monitor-recycling-kochi,www.ewastekochi.com,/locations/thrippunithura/tv-monitor-recycling-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,thrippunithura,tv-monitor-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/muvattupuzha/certificate-of-destruction-kochi,/locations/muvattupuzha/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/muvattupuzha/certificate-of-destruction-kochi,0,1,redirect,redirect,2026-06-16,location-service-matrix,muvattupuzha,certificate-of-destruction-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/muvattupuzha/corporate-ewaste-kochi,/locations/muvattupuzha/corporate-ewaste-kochi,www.ewastekochi.com,/locations/muvattupuzha/corporate-ewaste-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,muvattupuzha,corporate-ewaste-kochi,3,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/kalamassery-hitech-park/corporate-ewaste-kochi,/locations/kalamassery-hitech-park/corporate-ewaste-kochi,www.ewastekochi.com,/locations/kalamassery-hitech-park/corporate-ewaste-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,kalamassery-hitech-park,corporate-ewaste-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kothamangalam/certificate-of-destruction-kochi,/locations/kothamangalam/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/kothamangalam/certificate-of-destruction-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,kothamangalam,certificate-of-destruction-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kothamangalam/free-ewaste-pickup-kochi,/locations/kothamangalam/free-ewaste-pickup-kochi,www.ewastekochi.com,/locations/kothamangalam/free-ewaste-pickup-kochi,0,6,redirect,redirect,2026-06-16,location-service-matrix,kothamangalam,free-ewaste-pickup-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kothamangalam/ups-inverter-recycling-kochi,/locations/kothamangalam/ups-inverter-recycling-kochi,www.ewastekochi.com,/locations/kothamangalam/ups-inverter-recycling-kochi,0,3,redirect,redirect,2026-06-16,location-service-matrix,kothamangalam,ups-inverter-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/maradu/mobile-recycling-kochi,/locations/maradu/mobile-recycling-kochi,www.ewastekochi.com,/locations/maradu/mobile-recycling-kochi,0,1,redirect,redirect,2026-06-16,location-service-matrix,maradu,mobile-recycling-kochi,3,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/maradu/ups-inverter-recycling-kochi,/locations/maradu/ups-inverter-recycling-kochi,www.ewastekochi.com,/locations/maradu/ups-inverter-recycling-kochi,0,1,redirect,redirect,2026-06-16,location-service-matrix,maradu,ups-inverter-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/willingdon-island/free-ewaste-pickup-kochi,/locations/willingdon-island/free-ewaste-pickup-kochi,www.ewastekochi.com,/locations/willingdon-island/free-ewaste-pickup-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,willingdon-island,free-ewaste-pickup-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kollam/printer-recycling-kochi,/locations/kollam/printer-recycling-kochi,www.ewastekochi.com,/locations/kollam/printer-recycling-kochi,1,2,redirect,redirect,2026-06-16,location-service-matrix,kollam,printer-recycling-kochi,2,redirect_301,/locations/kollam/,Thin legacy matrix page with real clicks (1); parent location hub not built — redirect to closest matching service page or parent hub once it exists.,low,classification_source=rule
https://www.ewastekochi.com/locations/kakkanad/certificate-of-destruction-kochi,/locations/kakkanad/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/kakkanad/certificate-of-destruction-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,kakkanad,certificate-of-destruction-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kakkanad/e-waste-recycling-kochi,/locations/kakkanad/e-waste-recycling-kochi,www.ewastekochi.com,/locations/kakkanad/e-waste-recycling-kochi,2,13,redirect,redirect,2026-06-16,location-service-matrix,kakkanad,e-waste-recycling-kochi,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kakkanad/server-recycling-kochi,/locations/kakkanad/server-recycling-kochi,www.ewastekochi.com,/locations/kakkanad/server-recycling-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,kakkanad,server-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/services/certificate-of-destruction-kochi,/services/certificate-of-destruction-kochi,www.ewastekochi.com,/services/certificate-of-destruction-kochi,0,8,redirect,redirect,2026-06-16,service-page,,certificate-of-destruction-kochi,3,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/locations/north-paravur/network-equipment-disposal-kochi,/locations/north-paravur/network-equipment-disposal-kochi,www.ewastekochi.com,/locations/north-paravur/network-equipment-disposal-kochi,0,5,redirect,redirect,2026-06-16,location-service-matrix,north-paravur,network-equipment-disposal-kochi,3,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/north-paravur/tv-monitor-recycling-kochi,/locations/north-paravur/tv-monitor-recycling-kochi,www.ewastekochi.com,/locations/north-paravur/tv-monitor-recycling-kochi,0,2,redirect,redirect,2026-06-16,location-service-matrix,north-paravur,tv-monitor-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kozhikode/old-computer-disposal,/locations/kozhikode/old-computer-disposal,www.ewastekochi.com,/locations/kozhikode/old-computer-disposal,0,10,redirect|alt_canonical,redirect|alt_canonical,2026-06-16,location-service-matrix,kozhikode,old-computer-disposal,3,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/kozhikode/business-it-decommissioning,/locations/kozhikode/business-it-decommissioning,www.ewastekochi.com,/locations/kozhikode/business-it-decommissioning,0,2,redirect,redirect,2026-06-16,location-service-matrix,kozhikode,business-it-decommissioning,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/angamaly/air-conditioner-recycling-kochi,/locations/angamaly/air-conditioner-recycling-kochi,www.ewastekochi.com,/locations/angamaly/air-conditioner-recycling-kochi,1,1,redirect,redirect,2026-06-16,location-service-matrix,angamaly,air-conditioner-recycling-kochi,2,redirect_301,/locations/angamaly/,Thin legacy matrix page with real clicks (1); parent location hub not built — redirect to closest matching service page or parent hub once it exists.,low,classification_source=rule
https://www.ewastekochi.com/locations/palakkad/computer-recycling,/locations/palakkad/computer-recycling,www.ewastekochi.com,/locations/palakkad/computer-recycling,1,31,redirect,redirect,2026-06-16,location-service-matrix,palakkad,computer-recycling,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/air-conditioner-recycling-kochi,/locations/ernakulam-south/air-conditioner-recycling-kochi,www.ewastekochi.com,/locations/ernakulam-south/air-conditioner-recycling-kochi,0,4,redirect,redirect,2026-06-16,location-service-matrix,ernakulam-south,air-conditioner-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/free-ewaste-pickup-kochi,/locations/ernakulam-south/free-ewaste-pickup-kochi,www.ewastekochi.com,/locations/ernakulam-south/free-ewaste-pickup-kochi,0,8,redirect,redirect,2026-06-16,location-service-matrix,ernakulam-south,free-ewaste-pickup-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/hard-drive-shredding-kochi,/locations/ernakulam-south/hard-drive-shredding-kochi,www.ewastekochi.com,/locations/ernakulam-south/hard-drive-shredding-kochi,0,5,redirect,redirect,2026-06-16,location-service-matrix,ernakulam-south,hard-drive-shredding-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/laptop-buyback-kochi,/locations/ernakulam-south/laptop-buyback-kochi,www.ewastekochi.com,/locations/ernakulam-south/laptop-buyback-kochi,0,7,redirect,redirect,2026-06-16,location-service-matrix,ernakulam-south,laptop-buyback-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/mobile-recycling-kochi,/locations/ernakulam-south/mobile-recycling-kochi,www.ewastekochi.com,/locations/ernakulam-south/mobile-recycling-kochi,0,5,redirect,redirect,2026-06-16,location-service-matrix,ernakulam-south,mobile-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/palarivattom/data-destruction-kochi,/locations/palarivattom/data-destruction-kochi,www.ewastekochi.com,/locations/palarivattom/data-destruction-kochi,0,1,redirect,redirect,2026-06-16,location-service-matrix,palarivattom,data-destruction-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/palarivattom/e-waste-recycling-kochi,/locations/palarivattom/e-waste-recycling-kochi,www.ewastekochi.com,/locations/palarivattom/e-waste-recycling-kochi,0,4,redirect,redirect,2026-06-16,location-service-matrix,palarivattom,e-waste-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kalamassery/hard-drive-shredding-kochi,/locations/kalamassery/hard-drive-shredding-kochi,www.ewastekochi.com,/locations/kalamassery/hard-drive-shredding-kochi,0,6,redirect,redirect,2026-06-15,location-service-matrix,kalamassery,hard-drive-shredding-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kalamassery/laptop-buyback-kochi,/locations/kalamassery/laptop-buyback-kochi,www.ewastekochi.com,/locations/kalamassery/laptop-buyback-kochi,0,1,redirect,redirect,2026-06-15,location-service-matrix,kalamassery,laptop-buyback-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/thrippunithura/sell-electronics-kochi,/locations/thrippunithura/sell-electronics-kochi,www.ewastekochi.com,/locations/thrippunithura/sell-electronics-kochi,0,1,redirect|alt_canonical,redirect|alt_canonical,2026-06-15,location-service-matrix,thrippunithura,sell-electronics-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/services/hard-drive-degaussing-kochi.html,/services/hard-drive-degaussing-kochi.html,www.ewastekochi.com,/services/hard-drive-degaussing-kochi.html,0,6,redirect,redirect,2026-06-15,service-page,,,3,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/services/itad-kochi,/services/itad-kochi,www.ewastekochi.com,/services/itad-kochi,0,44,redirect|crawled_not_indexed,redirect|crawled_not_indexed,2026-06-15,service-page,,itad-kochi,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/battery-recycling-kochi,/locations/ernakulam-south/battery-recycling-kochi,www.ewastekochi.com,/locations/ernakulam-south/battery-recycling-kochi,1,11,redirect,redirect,2026-06-15,location-service-matrix,ernakulam-south,battery-recycling-kochi,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/hard-drive-destruction-kochi,/locations/ernakulam-south/hard-drive-destruction-kochi,www.ewastekochi.com,/locations/ernakulam-south/hard-drive-destruction-kochi,0,15,redirect|alt_canonical,redirect|alt_canonical,2026-06-15,location-service-matrix,ernakulam-south,hard-drive-destruction-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/ernakulam-south/ups-inverter-recycling-kochi,/locations/ernakulam-south/ups-inverter-recycling-kochi,www.ewastekochi.com,/locations/ernakulam-south/ups-inverter-recycling-kochi,0,4,redirect,redirect,2026-06-15,location-service-matrix,ernakulam-south,ups-inverter-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/palarivattom/air-conditioner-recycling-kochi,/locations/palarivattom/air-conditioner-recycling-kochi,www.ewastekochi.com,/locations/palarivattom/air-conditioner-recycling-kochi,0,0,redirect,redirect,2026-06-15,location-service-matrix,palarivattom,air-conditioner-recycling-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/palarivattom/server-recycling-kochi,/locations/palarivattom/server-recycling-kochi,www.ewastekochi.com,/locations/palarivattom/server-recycling-kochi,0,1,redirect,redirect,2026-06-15,location-service-matrix,palarivattom,server-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/palakkad/e-waste-recycling-kochi,/locations/palakkad/e-waste-recycling-kochi,www.ewastekochi.com,/locations/palakkad/e-waste-recycling-kochi,0,4,redirect,redirect,2026-06-15,location-service-matrix,palakkad,e-waste-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/fort-kochi/battery-recycling-kochi,/locations/fort-kochi/battery-recycling-kochi,www.ewastekochi.com,/locations/fort-kochi/battery-recycling-kochi,0,0,redirect,redirect,2026-06-15,location-service-matrix,fort-kochi,battery-recycling-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/infopark-kochi/laptop-buyback-kochi,/locations/infopark-kochi/laptop-buyback-kochi,www.ewastekochi.com,/locations/infopark-kochi/laptop-buyback-kochi,0,2,redirect,redirect,2026-06-15,location-service-matrix,infopark-kochi,laptop-buyback-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kozhikode/e-waste-recycling-kochi,/locations/kozhikode/e-waste-recycling-kochi,www.ewastekochi.com,/locations/kozhikode/e-waste-recycling-kochi,1,26,redirect,redirect,2026-06-15,location-service-matrix,kozhikode,e-waste-recycling-kochi,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/infopark-kochi/electronic-waste-disposal,/locations/infopark-kochi/electronic-waste-disposal,www.ewastekochi.com,/locations/infopark-kochi/electronic-waste-disposal,1,43,redirect,redirect,2026-06-15,location-service-matrix,infopark-kochi,electronic-waste-disposal,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kalamassery/tv-monitor-recycling-kochi,/locations/kalamassery/tv-monitor-recycling-kochi,www.ewastekochi.com,/locations/kalamassery/tv-monitor-recycling-kochi,0,2,redirect,redirect,2026-06-14,location-service-matrix,kalamassery,tv-monitor-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/malappuram/electronics-recycling-near-me,/locations/malappuram/electronics-recycling-near-me,www.ewastekochi.com,/locations/malappuram/electronics-recycling-near-me,0,12,redirect,redirect,2026-06-14,location-service-matrix,malappuram,electronics-recycling-near-me,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/fort-kochi,/locations/fort-kochi,www.ewastekochi.com,/locations/fort-kochi,3,38,redirect,redirect,2026-06-14,location-page,fort-kochi,fort-kochi,2,manual_review,,Location page with some traffic but not a recognized Kochi-metro or far-city target area — verify what this place actually is before deciding.,medium,classification_source=rule
https://www.ewastekochi.com/locations/fort-kochi/itad-kochi,/locations/fort-kochi/itad-kochi,www.ewastekochi.com,/locations/fort-kochi/itad-kochi,0,4,redirect,redirect,2026-06-14,location-service-matrix,fort-kochi,itad-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kothamangalam/laptop-recycling-near-me,/locations/kothamangalam/laptop-recycling-near-me,www.ewastekochi.com,/locations/kothamangalam/laptop-recycling-near-me,0,4,redirect,redirect,2026-06-14,location-service-matrix,kothamangalam,laptop-recycling-near-me,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kollam/hard-drive-shredding-kochi,/locations/kollam/hard-drive-shredding-kochi,www.ewastekochi.com,/locations/kollam/hard-drive-shredding-kochi,0,2,redirect,redirect,2026-06-14,location-service-matrix,kollam,hard-drive-shredding-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kakkanad/data-destruction-kochi,/locations/kakkanad/data-destruction-kochi,www.ewastekochi.com,/locations/kakkanad/data-destruction-kochi,1,5,redirect,redirect,2026-06-14,location-service-matrix,kakkanad,data-destruction-kochi,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kakkanad/free-ewaste-pickup-kochi,/locations/kakkanad/free-ewaste-pickup-kochi,www.ewastekochi.com,/locations/kakkanad/free-ewaste-pickup-kochi,0,10,redirect,redirect,2026-06-13,location-service-matrix,kakkanad,free-ewaste-pickup-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/thrippunithura/battery-recycling-kochi,/locations/thrippunithura/battery-recycling-kochi,www.ewastekochi.com,/locations/thrippunithura/battery-recycling-kochi,0,2,redirect|crawled_not_indexed,redirect|crawled_not_indexed,2026-06-13,location-service-matrix,thrippunithura,battery-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/fort-kochi/free-ewaste-pickup-kochi,/locations/fort-kochi/free-ewaste-pickup-kochi,www.ewastekochi.com,/locations/fort-kochi/free-ewaste-pickup-kochi,0,7,redirect,redirect,2026-06-13,location-service-matrix,fort-kochi,free-ewaste-pickup-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/infopark-kochi/data-destruction-kochi,/locations/infopark-kochi/data-destruction-kochi,www.ewastekochi.com,/locations/infopark-kochi/data-destruction-kochi,1,6,redirect,redirect,2026-06-13,location-service-matrix,infopark-kochi,data-destruction-kochi,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/thrippunithura/laptop-buyback-kochi,/locations/thrippunithura/laptop-buyback-kochi,www.ewastekochi.com,/locations/thrippunithura/laptop-buyback-kochi,0,0,redirect,redirect,2026-06-12,location-service-matrix,thrippunithura,laptop-buyback-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/contact,/contact,www.ewastekochi.com,/contact,10,310,redirect|crawled_not_indexed,redirect|crawled_not_indexed,2026-06-12,other-legacy-service,,contact,1,keep_200,,"Already live as a real, built V2 page.",none,classification_source=v2-live
https://www.ewastekochi.com/locations/kakkanad/mobile-recycling-kochi,/locations/kakkanad/mobile-recycling-kochi,www.ewastekochi.com,/locations/kakkanad/mobile-recycling-kochi,0,7,redirect,redirect,2026-06-12,location-service-matrix,kakkanad,mobile-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/kozhikode/dpdp-act-compliance-kochi,/locations/kozhikode/dpdp-act-compliance-kochi,www.ewastekochi.com,/locations/kozhikode/dpdp-act-compliance-kochi,0,0,redirect,redirect,2026-06-11,location-service-matrix,kozhikode,dpdp-act-compliance-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/kozhikode/electronic-waste-disposal,/locations/kozhikode/electronic-waste-disposal,www.ewastekochi.com,/locations/kozhikode/electronic-waste-disposal,2,37,redirect,redirect,2026-06-11,location-service-matrix,kozhikode,electronic-waste-disposal,2,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/thrikkakara/sell-old-electronics,/locations/thrikkakara/sell-old-electronics,www.ewastekochi.com,/locations/thrikkakara/sell-old-electronics,0,0,redirect,redirect,2026-06-10,location-service-matrix,thrikkakara,sell-old-electronics,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/kalady/old-computer-disposal,/locations/kalady/old-computer-disposal,www.ewastekochi.com,/locations/kalady/old-computer-disposal,0,1,redirect,redirect,2026-06-10,location-service-matrix,kalady,old-computer-disposal,3,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/thiruvananthapuram,/locations/thiruvananthapuram,www.ewastekochi.com,/locations/thiruvananthapuram,15,768,redirect|dup_diff_canonical,redirect|dup_diff_canonical,2026-06-10,location-page,thiruvananthapuram,thiruvananthapuram,1,rebuild_safe_200,,"Real organic traffic on a legacy far-city page already indexed by Google (15 clicks / 768 impressions). Rebuild as an honest, feasibility-only page using the standard hedged wording (""contact us to check pickup feasibility"") rather than losing the traffic or overclaiming guaranteed service.",high,classification_source=rule
https://www.ewastekochi.com/sell-old-phone-kochi,/sell-old-phone-kochi,www.ewastekochi.com,/sell-old-phone-kochi,0,0,redirect,redirect,2026-06-10,other-legacy-service,,sell-old-phone-kochi,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/itad,/itad,www.ewastekochi.com,/itad,2,162,redirect,redirect,2026-06-10,other-legacy-service,,itad,1,keep_200,,"Already live as a real, built V2 page.",none,classification_source=v2-live
https://www.ewastekochi.com/recycling,/recycling,www.ewastekochi.com,/recycling,72,3571,redirect,redirect,2026-06-09,other-legacy-service,,recycling,1,keep_200,,"Already live as a real, built V2 page.",none,classification_source=v2-live
https://www.ewastekochi.com/locations/kottayam,/locations/kottayam,www.ewastekochi.com,/locations/kottayam,30,394,redirect,redirect,2026-06-09,location-page,kottayam,kottayam,1,rebuild_safe_200,,"Real organic traffic on a legacy far-city page already indexed by Google (30 clicks / 394 impressions). Rebuild as an honest, feasibility-only page using the standard hedged wording (""contact us to check pickup feasibility"") rather than losing the traffic or overclaiming guaranteed service.",high,classification_source=rule
https://www.ewastekochi.com/locations/kakkanad/laptop-recycling-near-me,/locations/kakkanad/laptop-recycling-near-me,www.ewastekochi.com,/locations/kakkanad/laptop-recycling-near-me,0,0,redirect,redirect,2026-06-09,location-service-matrix,kakkanad,laptop-recycling-near-me,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/perumbavoor/printer-recycling-kochi,/locations/perumbavoor/printer-recycling-kochi,www.ewastekochi.com,/locations/perumbavoor/printer-recycling-kochi,0,0,redirect,redirect,2026-06-09,location-service-matrix,perumbavoor,printer-recycling-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/thiruvananthapuram/server-recycling-kochi,/locations/thiruvananthapuram/server-recycling-kochi,www.ewastekochi.com,/locations/thiruvananthapuram/server-recycling-kochi,0,2,redirect,redirect,2026-06-09,location-service-matrix,thiruvananthapuram,server-recycling-kochi,3,redirect_301,(see vercel.json),Already implemented as a redirect in vercel.json.,none,classification_source=v2-redirect
https://www.ewastekochi.com/locations/edappally/data-destruction-kochi,/locations/edappally/data-destruction-kochi,www.ewastekochi.com,/locations/edappally/data-destruction-kochi,0,0,redirect,redirect,2026-06-09,location-service-matrix,edappally,data-destruction-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/aluva/tv-monitor-recycling-kochi,/locations/aluva/tv-monitor-recycling-kochi,www.ewastekochi.com,/locations/aluva/tv-monitor-recycling-kochi,0,0,redirect,redirect,2026-06-09,location-service-matrix,aluva,tv-monitor-recycling-kochi,4,leave_404,,"Thin generated location-service matrix page, 0 clicks, low impressions — matches the site's existing anti-pSEO policy (Phase 2B/2G/2M) of not mass-redirecting this footprint.",low,classification_source=rule
https://www.ewastekochi.com/locations/vyttila,/locations/vyttila,www.ewastekochi.com,/locations/vyttila,0,77,redirect,redirect,2026-06-09,location-page,vyttila,vyttila,2,manual_review,,Location page with some traffic but not a recognized Kochi-metro or far-city target area — verify what this place actually is before deciding.,medium,classification_source=rule
