url,normalized_url,host,path,clicks,impressions,last_crawled,indexed_status,current_v2_status,page_type,location,service_intent,content_quality_risk,claim_risk,traffic_tier,upgrade_action,target_url,canonical_url,noindex_required,build_required,redirect_required,reason,priority,notes
https://www.ewastekochi.com/locations/muvattupuzha/secure-laptop-disposal,/locations/muvattupuzha/secure-laptop-disposal,www.ewastekochi.com,/locations/muvattupuzha/secure-laptop-disposal,0,2,2026-04-17,alt_canonical,missing_not_built,location-service-matrix,muvattupuzha,secure-laptop-disposal,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kalady/hard-drive-destruction-kochi,/locations/kalady/hard-drive-destruction-kochi,www.ewastekochi.com,/locations/kalady/hard-drive-destruction-kochi,0,0,2026-04-17,alt_canonical,missing_not_built,location-service-matrix,kalady,hard-drive-destruction-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kannur/hard-drive-destruction-kochi,/locations/kannur/hard-drive-destruction-kochi,www.ewastekochi.com,/locations/kannur/hard-drive-destruction-kochi,0,7,2026-04-17,alt_canonical,redirect_configured,location-service-matrix,kannur,hard-drive-destruction-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/data-destruction/,https://www.ewastekochi.com/data-destruction/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blogs/environmental-impact/why-recycle-electronics-in-infopark-kochi-the-local-impact,/blogs/environmental-impact/why-recycle-electronics-in-infopark-kochi-the-local-impact,www.ewastekochi.com,/blogs/environmental-impact/why-recycle-electronics-in-infopark-kochi-the-local-impact,0,4,2026-04-17,alt_canonical,missing_not_built,blogs-taxonomy-legacy,,why-recycle-electronics-in-infopark-kochi-the-local-impact,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kollam/laptop-buyback-kochi,/locations/kollam/laptop-buyback-kochi,www.ewastekochi.com,/locations/kollam/laptop-buyback-kochi,0,0,2026-04-17,alt_canonical,missing_not_built,location-service-matrix,kollam,laptop-buyback-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/angamaly/corporate-ewaste-kochi,/locations/angamaly/corporate-ewaste-kochi,www.ewastekochi.com,/locations/angamaly/corporate-ewaste-kochi,0,2,2026-04-17,alt_canonical,missing_not_built,location-service-matrix,angamaly,corporate-ewaste-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kottayam/ups-inverter-recycling-kochi,/locations/kottayam/ups-inverter-recycling-kochi,www.ewastekochi.com,/locations/kottayam/ups-inverter-recycling-kochi,0,0,2026-04-17,alt_canonical,missing_not_built,location-service-matrix,kottayam,ups-inverter-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/thrissur/server-recycling-kochi,/locations/thrissur/server-recycling-kochi,www.ewastekochi.com,/locations/thrissur/server-recycling-kochi,0,1,2026-04-17,alt_canonical,redirect_configured,location-service-matrix,thrissur,server-recycling-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/server-recycling-kochi/,https://www.ewastekochi.com/server-recycling-kochi/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kalady/it-asset-inventory-audit,/locations/kalady/it-asset-inventory-audit,www.ewastekochi.com,/locations/kalady/it-asset-inventory-audit,0,0,2026-04-17,alt_canonical,missing_not_built,location-service-matrix,kalady,it-asset-inventory-audit,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blogs/recycling/battery-recycling-in-vyttila-kochi-what-needs-separate-handling,/blogs/recycling/battery-recycling-in-vyttila-kochi-what-needs-separate-handling,www.ewastekochi.com,/blogs/recycling/battery-recycling-in-vyttila-kochi-what-needs-separate-handling,0,21,2026-05-13,crawled_not_indexed,missing_not_built,blogs-taxonomy-legacy,,battery-recycling-in-vyttila-kochi-what-needs-separate-handling,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/privacy-policy,/privacy-policy,www.ewastekochi.com,/privacy-policy,0,21,2026-04-17,crawled_not_indexed,missing_not_built,other-legacy-service,,privacy-policy,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blogs/environmental-impact/school-e-waste-drives-in-vyttila-kochi-planning-a-safer-collection-day,/blogs/environmental-impact/school-e-waste-drives-in-vyttila-kochi-planning-a-safer-collection-day,www.ewastekochi.com,/blogs/environmental-impact/school-e-waste-drives-in-vyttila-kochi-planning-a-safer-collection-day,0,3,2026-04-17,crawled_not_indexed,missing_not_built,blogs-taxonomy-legacy,,school-e-waste-drives-in-vyttila-kochi-planning-a-safer-collection-day,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blogs/itad-process/the-ultimate-server-decommissioning-checklist-for-data-centres-in-kalamassery-kochi,/blogs/itad-process/the-ultimate-server-decommissioning-checklist-for-data-centres-in-kalamassery-kochi,www.ewastekochi.com,/blogs/itad-process/the-ultimate-server-decommissioning-checklist-for-data-centres-in-kalamassery-kochi,0,8,2026-04-17,crawled_not_indexed,missing_not_built,blogs-taxonomy-legacy,,the-ultimate-server-decommissioning-checklist-for-data-centres-in-kalamassery-kochi,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blogs/environmental-impact/school-e-waste-drives-in-kalamassery-kochi-planning-a-safer-collection-day,/blogs/environmental-impact/school-e-waste-drives-in-kalamassery-kochi-planning-a-safer-collection-day,www.ewastekochi.com,/blogs/environmental-impact/school-e-waste-drives-in-kalamassery-kochi-planning-a-safer-collection-day,0,1,2026-04-17,crawled_not_indexed,missing_not_built,blogs-taxonomy-legacy,,school-e-waste-drives-in-kalamassery-kochi-planning-a-safer-collection-day,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/infopark-kochi/itad-kochi,/locations/infopark-kochi/itad-kochi,www.ewastekochi.com,/locations/infopark-kochi/itad-kochi,0,13,2026-04-17,crawled_not_indexed,redirect_configured,location-service-matrix,infopark-kochi,itad-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/itad/,https://www.ewastekochi.com/itad/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/battery-recycling,/battery-recycling,www.ewastekochi.com,/battery-recycling,31,1524,,indexed-with-traffic,built_200,other-legacy-service,,battery-recycling,high,low,P0,upgrade_existing_200,https://www.ewastekochi.com/battery-recycling/,https://www.ewastekochi.com/battery-recycling/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,critical,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/sell-electronics,/sell-electronics,www.ewastekochi.com,/sell-electronics,17,792,,indexed-with-traffic,built_200,other-legacy-service,,sell-electronics,high,low,P0,upgrade_existing_200,https://www.ewastekochi.com/sell-electronics/,https://www.ewastekochi.com/sell-electronics/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,critical,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/pickup,/pickup,www.ewastekochi.com,/pickup,14,183,,indexed-with-traffic,built_200,other-legacy-service,,pickup,high,low,P0,upgrade_existing_200,https://www.ewastekochi.com/pickup/,https://www.ewastekochi.com/pickup/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,critical,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/tv-recycling-kochi,/tv-recycling-kochi,www.ewastekochi.com,/tv-recycling-kochi,10,134,,indexed-with-traffic,built_200,other-legacy-service,,tv-recycling-kochi,high,low,P0,upgrade_existing_200,https://www.ewastekochi.com/tv-recycling-kochi/,https://www.ewastekochi.com/tv-recycling-kochi/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,critical,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/free-e-waste-pickup-kochi,/blog/free-e-waste-pickup-kochi,www.ewastekochi.com,/blog/free-e-waste-pickup-kochi,8,137,,indexed-with-traffic,built_200,blog,,free-e-waste-pickup-kochi,high,low,P1,upgrade_existing_200,https://www.ewastekochi.com/blog/free-e-waste-pickup-kochi/,https://www.ewastekochi.com/blog/free-e-waste-pickup-kochi/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,high,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/data-destruction,/data-destruction,www.ewastekochi.com,/data-destruction,5,191,,indexed-with-traffic,built_200,other-legacy-service,,data-destruction,high,low,P1,upgrade_existing_200,https://www.ewastekochi.com/data-destruction/,https://www.ewastekochi.com/data-destruction/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,high,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kaloor,/locations/kaloor,www.ewastekochi.com,/locations/kaloor,5,55,,indexed-with-traffic,built_200,location-page,kaloor,kaloor,low,low,P1,build_safe_200,https://www.ewastekochi.com/locations/kaloor/,https://www.ewastekochi.com/locations/kaloor/,false,true,false,Indexed location URL is business-relevant; protected with a safe feasibility-focused 200 page.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/e-waste-scrap-prices-kochi,/e-waste-scrap-prices-kochi,www.ewastekochi.com,/e-waste-scrap-prices-kochi,3,106,,indexed-with-traffic,built_200,other-legacy-service,,e-waste-scrap-prices-kochi,high,low,P1,upgrade_existing_200,https://www.ewastekochi.com/e-waste-scrap-prices-kochi/,https://www.ewastekochi.com/e-waste-scrap-prices-kochi/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,high,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/computer-scrap-buyers-kochi,/computer-scrap-buyers-kochi,www.ewastekochi.com,/computer-scrap-buyers-kochi,3,76,,indexed-with-traffic,built_200,other-legacy-service,,computer-scrap-buyers-kochi,high,low,P1,upgrade_existing_200,https://www.ewastekochi.com/computer-scrap-buyers-kochi/,https://www.ewastekochi.com/computer-scrap-buyers-kochi/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,high,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/recycling/enterprise/best-recycling-enterprise-kakkanad-9,/blog/recycling/enterprise/best-recycling-enterprise-kakkanad-9,www.ewastekochi.com,/blog/recycling/enterprise/best-recycling-enterprise-kakkanad-9,3,22,,indexed-with-traffic,missing_not_built,blog,,best-recycling-enterprise-kakkanad-9,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/mobile-scrap-price-kochi,/blog/mobile-scrap-price-kochi,www.ewastekochi.com,/blog/mobile-scrap-price-kochi,2,44,,indexed-with-traffic,missing_not_built,blog,,mobile-scrap-price-kochi,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/how-to-choose-itad-provider,/blog/how-to-choose-itad-provider,www.ewastekochi.com,/blog/how-to-choose-itad-provider,2,140,,indexed-with-traffic,missing_not_built,blog,,how-to-choose-itad-provider,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/it-asset-disposal-kochi,/blog/it-asset-disposal-kochi,www.ewastekochi.com,/blog/it-asset-disposal-kochi,1,39,,indexed-with-traffic,missing_not_built,blog,,it-asset-disposal-kochi,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/laptop-scrap-price-kochi,/blog/laptop-scrap-price-kochi,www.ewastekochi.com,/blog/laptop-scrap-price-kochi,1,36,,indexed-with-traffic,missing_not_built,blog,,laptop-scrap-price-kochi,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/ac-scrap-price-kerala,/blog/ac-scrap-price-kerala,www.ewastekochi.com,/blog/ac-scrap-price-kerala,1,22,,indexed-with-traffic,missing_not_built,blog,,ac-scrap-price-kerala,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/server-scrap-price-kochi,/blog/server-scrap-price-kochi,www.ewastekochi.com,/blog/server-scrap-price-kochi,1,15,,indexed-with-traffic,missing_not_built,blog,,server-scrap-price-kochi,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/best-scrap-dealers-kochi-electronics,/blog/best-scrap-dealers-kochi-electronics,www.ewastekochi.com,/blog/best-scrap-dealers-kochi-electronics,1,5,,indexed-with-traffic,missing_not_built,blog,,best-scrap-dealers-kochi-electronics,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/e-waste-management-it-companies,/blog/e-waste-management-it-companies,www.ewastekochi.com,/blog/e-waste-management-it-companies,1,3,,indexed-with-traffic,missing_not_built,blog,,e-waste-management-it-companies,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/bulk-e-waste-disposal-kochi,/blog/bulk-e-waste-disposal-kochi,www.ewastekochi.com,/blog/bulk-e-waste-disposal-kochi,1,3,,indexed-with-traffic,missing_not_built,blog,,bulk-e-waste-disposal-kochi,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kollam/tv-monitor-recycling-kochi,/locations/kollam/tv-monitor-recycling-kochi,www.ewastekochi.com,/locations/kollam/tv-monitor-recycling-kochi,1,2,,indexed-with-traffic,redirect_configured,location-service-matrix,kollam,tv-monitor-recycling-kochi,high,medium,P1,redirect_301,https://www.ewastekochi.com/tv-recycling-kochi/,https://www.ewastekochi.com/tv-recycling-kochi/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,high,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/e-waste-collection-near-me-kochi,/blog/e-waste-collection-near-me-kochi,www.ewastekochi.com,/blog/e-waste-collection-near-me-kochi,1,2,,indexed-with-traffic,missing_not_built,blog,,e-waste-collection-near-me-kochi,high,low,P1,manual_review,,,false,false,false,Indexed URL has clicks or 100+ impressions but is not a current V2 page; requires human decision before cutover.,high,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/thrissur/battery-recycling-kochi,/locations/thrissur/battery-recycling-kochi,www.ewastekochi.com,/locations/thrissur/battery-recycling-kochi,0,65,,indexed-with-traffic,redirect_configured,location-service-matrix,thrissur,battery-recycling-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/battery-recycling/,https://www.ewastekochi.com/battery-recycling/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/how-destroy-hard-disk-data,/blog/how-destroy-hard-disk-data,www.ewastekochi.com,/blog/how-destroy-hard-disk-data,0,46,,indexed-with-traffic,missing_not_built,blog,,how-destroy-hard-disk-data,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/electronic-waste-disposal-kerala,/blog/electronic-waste-disposal-kerala,www.ewastekochi.com,/blog/electronic-waste-disposal-kerala,0,33,,indexed-with-traffic,missing_not_built,blog,,electronic-waste-disposal-kerala,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/recycling/enterprise/fast-recycling-enterprise-mg-road-6,/blog/recycling/enterprise/fast-recycling-enterprise-mg-road-6,www.ewastekochi.com,/blog/recycling/enterprise/fast-recycling-enterprise-mg-road-6,0,23,,indexed-with-traffic,missing_not_built,blog,,fast-recycling-enterprise-mg-road-6,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/secure-data-destruction-kochi,/blog/secure-data-destruction-kochi,www.ewastekochi.com,/blog/secure-data-destruction-kochi,0,22,,indexed-with-traffic,missing_not_built,blog,,secure-data-destruction-kochi,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t458p-kochi,/buyback/laptops/sell-thinkpad-t458p-kochi,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t458p-kochi,0,22,,indexed-with-traffic,redirect_configured,other-legacy-service,,sell-thinkpad-t458p-kochi,high,low,P4,redirect_301,https://www.ewastekochi.com/sell-electronics/,https://www.ewastekochi.com/sell-electronics/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=rule;confirmed_indexed_2026-07-10;implemented_in_vercel.json_2026-07-15
https://www.ewastekochi.com/nist-data-destruction-kerala,/nist-data-destruction-kerala,www.ewastekochi.com,/nist-data-destruction-kerala,0,20,,indexed-with-traffic,redirect_configured,other-legacy-service,,nist-data-destruction-kerala,high,low,P4,redirect_301,https://www.ewastekochi.com/data-destruction/,https://www.ewastekochi.com/data-destruction/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=rule;confirmed_indexed_2026-07-10;implemented_in_vercel.json_2026-07-15
https://www.ewastekochi.com/server-recycling-kochi,/server-recycling-kochi,www.ewastekochi.com,/server-recycling-kochi,0,20,,indexed-with-traffic,built_200,other-legacy-service,,server-recycling-kochi,high,low,P4,upgrade_existing_200,https://www.ewastekochi.com/server-recycling-kochi/,https://www.ewastekochi.com/server-recycling-kochi/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,low,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/best-e-waste-recycling-kochi,/blog/best-e-waste-recycling-kochi,www.ewastekochi.com,/blog/best-e-waste-recycling-kochi,0,19,,indexed-with-traffic,missing_not_built,blog,,best-e-waste-recycling-kochi,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/data-destruction-services-kochi,/data-destruction-services-kochi,www.ewastekochi.com,/data-destruction-services-kochi,0,16,,indexed-with-traffic,redirect_configured,other-legacy-service,,data-destruction-services-kochi,high,low,P4,redirect_301,https://www.ewastekochi.com/data-destruction/,https://www.ewastekochi.com/data-destruction/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/hard-drive-shredding,/hard-drive-shredding,www.ewastekochi.com,/hard-drive-shredding,0,15,,indexed-with-traffic,built_200,other-legacy-service,,hard-drive-shredding,high,low,P4,upgrade_existing_200,https://www.ewastekochi.com/hard-drive-shredding/,https://www.ewastekochi.com/hard-drive-shredding/,false,false,false,Indexed URL maps to an existing V2 200 page; page retained and reviewed for safe SEO/content/schema.,low,classification_source=v2-live;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/itad/enterprise/best-itad-enterprise-panampilly-nagar-188,/blog/itad/enterprise/best-itad-enterprise-panampilly-nagar-188,www.ewastekochi.com,/blog/itad/enterprise/best-itad-enterprise-panampilly-nagar-188,0,13,,indexed-with-traffic,missing_not_built,blog,,best-itad-enterprise-panampilly-nagar-188,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/e-waste-recycling,/e-waste-recycling,www.ewastekochi.com,/e-waste-recycling,0,11,,indexed-with-traffic,redirect_configured,other-legacy-service,,e-waste-recycling,high,low,P4,redirect_301,https://www.ewastekochi.com/recycling/,https://www.ewastekochi.com/recycling/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/nist-800-88-data-wiping,/blog/nist-800-88-data-wiping,www.ewastekochi.com,/blog/nist-800-88-data-wiping,0,9,,indexed-with-traffic,missing_not_built,blog,,nist-800-88-data-wiping,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/ewaste-682079,/locations/ewaste-682079,www.ewastekochi.com,/locations/ewaste-682079,0,9,,indexed-with-traffic,missing_not_built,location-page,ewaste-682079,ewaste-682079,medium,low,P2,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,medium,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/ml/services,/ml/services,www.ewastekochi.com,/ml/services,0,9,,indexed-with-traffic,missing_not_built,other-legacy-service,,services,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/free-laptop-recycling-kochi,/blog/free-laptop-recycling-kochi,www.ewastekochi.com,/blog/free-laptop-recycling-kochi,0,8,,indexed-with-traffic,missing_not_built,blog,,free-laptop-recycling-kochi,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/server-scrap-value-india,/blog/server-scrap-value-india,www.ewastekochi.com,/blog/server-scrap-value-india,0,8,,indexed-with-traffic,missing_not_built,blog,,server-scrap-value-india,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/thrippunithura/free-ewaste-pickup-kochi,/locations/thrippunithura/free-ewaste-pickup-kochi,www.ewastekochi.com,/locations/thrippunithura/free-ewaste-pickup-kochi,0,7,,indexed-with-traffic,redirect_configured,location-service-matrix,thrippunithura,free-ewaste-pickup-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/pickup/,https://www.ewastekochi.com/pickup/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/itad/enterprise/affordable-itad-enterprise-tripunithura-115,/blog/itad/enterprise/affordable-itad-enterprise-tripunithura-115,www.ewastekochi.com,/blog/itad/enterprise/affordable-itad-enterprise-tripunithura-115,0,7,,indexed-with-traffic,missing_not_built,blog,,affordable-itad-enterprise-tripunithura-115,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/why-data-destruction-important-businesses,/blog/why-data-destruction-important-businesses,www.ewastekochi.com,/blog/why-data-destruction-important-businesses,0,7,,indexed-with-traffic,missing_not_built,blog,,why-data-destruction-important-businesses,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/itad/enterprise/safe-itad-enterprise-calicut-88,/blog/itad/enterprise/safe-itad-enterprise-calicut-88,www.ewastekochi.com,/blog/itad/enterprise/safe-itad-enterprise-calicut-88,0,6,,indexed-with-traffic,missing_not_built,blog,,safe-itad-enterprise-calicut-88,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blog/itad/enterprise/verified-itad-enterprise-infopark-151,/blog/itad/enterprise/verified-itad-enterprise-infopark-151,www.ewastekochi.com,/blog/itad/enterprise/verified-itad-enterprise-infopark-151,0,6,,indexed-with-traffic,missing_not_built,blog,,verified-itad-enterprise-infopark-151,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
